"Rank"	"Count"	"Amount"	"FirstTwo"
55812	1	Rp344	34,00
55813	1	Rp344	34,00
55814	1	Rp344	34,00
55815	1	Rp344	34,00
55816	1	Rp344	34,00
55817	1	Rp344	34,00
55818	1	Rp344	34,00
55819	1	Rp344	34,00
55820	1	Rp344	34,00
55821	1	Rp343	34,00
55822	1	Rp343	34,00
55823	1	Rp343	34,00
55824	1	Rp343	34,00
55825	1	Rp343	34,00
55826	1	Rp343	34,00
55827	1	Rp343	34,00
55828	1	Rp343	34,00
55829	1	Rp343	34,00
55830	1	Rp343	34,00
55831	1	Rp343	34,00
55832	1	Rp343	34,00
55833	1	Rp343	34,00
55834	1	Rp343	34,00
55835	1	Rp343	34,00
55836	1	Rp343	34,00
55837	1	Rp343	34,00
55838	1	Rp343	34,00
55839	1	Rp343	34,00
55840	1	Rp343	34,00
55841	1	Rp343	34,00
55842	1	Rp343	34,00
55843	1	Rp343	34,00
55844	1	Rp343	34,00
55845	1	Rp343	34,00
55846	1	Rp343	34,00
55847	1	Rp343	34,00
55848	1	Rp343	34,00
55849	1	Rp342	34,00
55850	1	Rp342	34,00
55851	1	Rp342	34,00
55852	1	Rp342	34,00
55853	1	Rp342	34,00
55854	1	Rp342	34,00
55855	1	Rp342	34,00
55856	1	Rp342	34,00
55857	1	Rp342	34,00
55858	1	Rp342	34,00
55859	1	Rp342	34,00
55860	1	Rp342	34,00
55861	1	Rp342	34,00
55862	1	Rp342	34,00
55863	1	Rp342	34,00
55864	1	Rp342	34,00
55865	1	Rp342	34,00
55866	1	Rp342	34,00
55867	1	Rp342	34,00
55868	1	Rp342	34,00
55869	1	Rp341	34,00
55870	1	Rp341	34,00
55871	1	Rp341	34,00
55872	1	Rp341	34,00
55873	1	Rp341	34,00
55874	1	Rp341	34,00
55875	1	Rp341	34,00
55876	1	Rp341	34,00
55877	1	Rp341	34,00
55878	1	Rp341	34,00
55879	1	Rp341	34,00
55880	1	Rp341	34,00
55881	1	Rp341	34,00
55882	1	Rp341	34,00
55883	1	Rp341	34,00
55884	1	Rp341	34,00
55885	1	Rp341	34,00
55886	1	Rp341	34,00
55887	1	Rp341	34,00
55888	1	Rp341	34,00
55889	1	Rp341	34,00
55890	1	Rp341	34,00
55891	1	Rp341	34,00
55892	1	Rp341	34,00
55893	1	Rp341	34,00
55894	1	Rp341	34,00
55895	1	Rp341	34,00
55896	1	Rp341	34,00
55897	1	Rp341	34,00
55898	1	Rp341	34,00
55899	1	Rp341	34,00
55900	1	Rp341	34,00
55901	1	Rp341	34,00
55902	1	Rp340	34,00
55903	1	Rp340	34,00
55904	1	Rp340	34,00
55905	1	Rp340	34,00
55906	1	Rp340	34,00
55907	1	Rp340	34,00
55908	1	Rp340	34,00
55909	1	Rp340	34,00
55910	1	Rp340	34,00
55911	1	Rp340	34,00
55912	1	Rp340	34,00
55913	1	Rp340	34,00
55914	1	Rp340	34,00
55915	1	Rp340	34,00
55916	1	Rp340	34,00
55917	1	Rp340	34,00
55918	1	Rp340	34,00
55919	1	Rp340	33,00
55920	1	Rp340	33,00
55921	1	Rp340	33,00
55922	1	Rp340	33,00
55923	1	Rp340	33,00
55924	1	Rp340	33,00
55925	1	Rp340	33,00
55926	1	Rp340	33,00
55927	1	Rp340	33,00
55928	1	Rp340	33,00
55929	1	Rp340	33,00
55930	1	Rp340	33,00
55931	1	Rp340	33,00
55932	1	Rp340	33,00
55933	1	Rp339	33,00
55934	1	Rp339	33,00
55935	1	Rp339	33,00
55936	1	Rp339	33,00
55937	1	Rp339	33,00
55938	1	Rp339	33,00
55939	1	Rp339	33,00
55940	1	Rp339	33,00
55941	1	Rp339	33,00
55942	1	Rp339	33,00
55943	1	Rp339	33,00
55944	1	Rp339	33,00
55945	1	Rp339	33,00
55946	1	Rp339	33,00
55947	1	Rp339	33,00
55948	1	Rp339	33,00
55949	1	Rp339	33,00
55950	1	Rp339	33,00
55951	1	Rp339	33,00
55952	1	Rp339	33,00
55953	1	Rp339	33,00
55954	1	Rp339	33,00
55955	1	Rp339	33,00
55956	1	Rp339	33,00
55957	1	Rp339	33,00
55958	1	Rp339	33,00
55959	1	Rp339	33,00
55960	1	Rp339	33,00
55961	1	Rp339	33,00
55962	1	Rp339	33,00
55963	1	Rp339	33,00
55964	1	Rp339	33,00
55965	1	Rp339	33,00
55966	1	Rp338	33,00
55967	1	Rp338	33,00
55968	1	Rp338	33,00
55969	1	Rp338	33,00
55970	1	Rp338	33,00
55971	1	Rp338	33,00
55972	1	Rp338	33,00
55973	1	Rp338	33,00
55974	1	Rp338	33,00
55975	1	Rp338	33,00
55976	1	Rp338	33,00
55977	1	Rp338	33,00
55978	1	Rp338	33,00
55979	1	Rp338	33,00
55980	1	Rp338	33,00
55981	1	Rp338	33,00
55982	1	Rp338	33,00
55983	1	Rp338	33,00
55984	1	Rp338	33,00
55985	1	Rp338	33,00
55986	1	Rp338	33,00
55987	1	Rp338	33,00
55988	1	Rp338	33,00
55989	1	Rp338	33,00
55990	1	Rp338	33,00
55991	1	Rp338	33,00
55992	1	Rp337	33,00
55993	1	Rp337	33,00
55994	1	Rp337	33,00
55995	1	Rp337	33,00
55996	1	Rp337	33,00
55997	1	Rp337	33,00
55998	1	Rp337	33,00
55999	1	Rp337	33,00
56000	1	Rp337	33,00
56001	1	Rp337	33,00
56002	1	Rp337	33,00
56003	1	Rp337	33,00
56004	1	Rp337	33,00
56005	1	Rp337	33,00
56006	1	Rp337	33,00
56007	1	Rp337	33,00
56008	1	Rp337	33,00
56009	1	Rp337	33,00
56010	1	Rp337	33,00
56011	1	Rp337	33,00
56012	1	Rp337	33,00
56013	1	Rp337	33,00
56014	1	Rp337	33,00
56015	1	Rp337	33,00
56016	1	Rp337	33,00
56017	1	Rp337	33,00
56018	1	Rp337	33,00
56019	1	Rp337	33,00
56020	1	Rp337	33,00
56021	1	Rp337	33,00
56022	1	Rp337	33,00
56023	1	Rp337	33,00
56024	1	Rp337	33,00
56025	1	Rp337	33,00
56026	1	Rp336	33,00
56027	1	Rp336	33,00
56028	1	Rp336	33,00
56029	1	Rp336	33,00
56030	1	Rp336	33,00
56031	1	Rp336	33,00
56032	1	Rp336	33,00
56033	1	Rp336	33,00
56034	1	Rp336	33,00
56035	1	Rp336	33,00
56036	1	Rp336	33,00
56037	1	Rp336	33,00
56038	1	Rp336	33,00
56039	1	Rp336	33,00
56040	1	Rp336	33,00
56041	1	Rp336	33,00
56042	1	Rp336	33,00
56043	1	Rp336	33,00
56044	1	Rp336	33,00
56045	1	Rp336	33,00
56046	1	Rp336	33,00
56047	1	Rp336	33,00
56048	1	Rp336	33,00
56049	1	Rp336	33,00
56050	1	Rp336	33,00
56051	1	Rp336	33,00
56052	1	Rp336	33,00
56053	1	Rp336	33,00
56054	1	Rp336	33,00
56055	1	Rp336	33,00
56056	1	Rp335	33,00
56057	1	Rp335	33,00
56058	1	Rp335	33,00
56059	1	Rp335	33,00
56060	1	Rp335	33,00
56061	1	Rp335	33,00
56062	1	Rp335	33,00
56063	1	Rp335	33,00
56064	1	Rp335	33,00
56065	1	Rp335	33,00
56066	1	Rp335	33,00
56067	1	Rp335	33,00
56068	1	Rp335	33,00
56069	1	Rp335	33,00
56070	1	Rp335	33,00
56071	1	Rp335	33,00
56072	1	Rp335	33,00
56073	1	Rp335	33,00
56074	1	Rp335	33,00
56075	1	Rp335	33,00
56076	1	Rp335	33,00
56077	1	Rp335	33,00
56078	1	Rp335	33,00
56079	1	Rp335	33,00
56080	1	Rp335	33,00
56081	1	Rp335	33,00
56082	1	Rp335	33,00
56083	1	Rp335	33,00
56084	1	Rp335	33,00
56085	1	Rp334	33,00
56086	1	Rp334	33,00
56087	1	Rp334	33,00
56088	1	Rp334	33,00
56089	1	Rp334	33,00
56090	1	Rp334	33,00
56091	1	Rp334	33,00
56092	1	Rp334	33,00
56093	1	Rp334	33,00
56094	1	Rp334	33,00
56095	1	Rp334	33,00
56096	1	Rp334	33,00
56097	1	Rp334	33,00
56098	1	Rp334	33,00
56099	1	Rp334	33,00
56100	1	Rp334	33,00
56101	1	Rp334	33,00
56102	1	Rp334	33,00
56103	1	Rp334	33,00
56104	1	Rp334	33,00
56105	1	Rp334	33,00
56106	1	Rp334	33,00
56107	1	Rp334	33,00
56108	1	Rp334	33,00
56109	1	Rp334	33,00
56110	1	Rp334	33,00
56111	1	Rp333	33,00
56112	1	Rp333	33,00
56113	1	Rp333	33,00
56114	1	Rp333	33,00
56115	1	Rp333	33,00
56116	1	Rp333	33,00
56117	1	Rp333	33,00
56118	1	Rp333	33,00
56119	1	Rp333	33,00
56120	1	Rp333	33,00
56121	1	Rp333	33,00
56122	1	Rp333	33,00
56123	1	Rp333	33,00
56124	1	Rp333	33,00
56125	1	Rp333	33,00
56126	1	Rp333	33,00
56127	1	Rp333	33,00
56128	1	Rp333	33,00
56129	1	Rp333	33,00
56130	1	Rp333	33,00
56131	1	Rp333	33,00
56132	1	Rp333	33,00
56133	1	Rp333	33,00
56134	1	Rp333	33,00
56135	1	Rp333	33,00
56136	1	Rp333	33,00
56137	1	Rp332	33,00
56138	1	Rp332	33,00
56139	1	Rp332	33,00
56140	1	Rp332	33,00
56141	1	Rp332	33,00
56142	1	Rp332	33,00
56143	1	Rp332	33,00
56144	1	Rp332	33,00
56145	1	Rp332	33,00
56146	1	Rp332	33,00
56147	1	Rp332	33,00
56148	1	Rp332	33,00
56149	1	Rp332	33,00
56150	1	Rp332	33,00
56151	1	Rp332	33,00
56152	1	Rp332	33,00
56153	1	Rp332	33,00
56154	1	Rp332	33,00
56155	1	Rp332	33,00
56156	1	Rp332	33,00
56157	1	Rp332	33,00
56158	1	Rp332	33,00
56159	1	Rp332	33,00
56160	1	Rp332	33,00
56161	1	Rp332	33,00
56162	1	Rp332	33,00
56163	1	Rp332	33,00
56164	1	Rp332	33,00
56165	1	Rp332	33,00
56166	1	Rp332	33,00
56167	1	Rp332	33,00
56168	1	Rp332	33,00
56169	1	Rp332	33,00
56170	1	Rp331	33,00
56171	1	Rp331	33,00
56172	1	Rp331	33,00
56173	1	Rp331	33,00
56174	1	Rp331	33,00
56175	1	Rp331	33,00
56176	1	Rp331	33,00
56177	1	Rp331	33,00
56178	1	Rp331	33,00
56179	1	Rp331	33,00
56180	1	Rp331	33,00
56181	1	Rp331	33,00
56182	1	Rp331	33,00
56183	1	Rp331	33,00
56184	1	Rp331	33,00
56185	1	Rp331	33,00
56186	1	Rp331	33,00
56187	1	Rp331	33,00
56188	1	Rp331	33,00
56189	1	Rp331	33,00
56190	1	Rp331	33,00
56191	1	Rp331	33,00
56192	1	Rp331	33,00
56193	1	Rp331	33,00
56194	1	Rp331	33,00
56195	1	Rp331	33,00
56196	1	Rp331	33,00
56197	1	Rp331	33,00
56198	1	Rp331	33,00
56199	1	Rp331	33,00
56200	1	Rp331	33,00
56201	1	Rp331	33,00
56202	1	Rp331	33,00
56203	1	Rp331	33,00
56204	1	Rp331	33,00
56205	1	Rp331	33,00
56206	1	Rp330	33,00
56207	1	Rp330	33,00
56208	1	Rp330	33,00
56209	1	Rp330	33,00
56210	1	Rp330	33,00
56211	1	Rp330	33,00
56212	1	Rp330	33,00
56213	1	Rp330	33,00
56214	1	Rp330	33,00
56215	1	Rp330	33,00
56216	1	Rp330	33,00
56217	1	Rp330	33,00
56218	1	Rp330	33,00
56219	1	Rp330	33,00
56220	1	Rp330	32,00
56221	1	Rp330	32,00
56222	1	Rp330	32,00
56223	1	Rp330	32,00
56224	1	Rp330	32,00
56225	1	Rp330	32,00
56226	1	Rp330	32,00
56227	1	Rp330	32,00
56228	1	Rp330	32,00
56229	1	Rp330	32,00
56230	1	Rp330	32,00
56231	1	Rp330	32,00
56232	1	Rp330	32,00
56233	1	Rp330	32,00
56234	1	Rp330	32,00
56235	1	Rp330	32,00
56236	1	Rp330	32,00
56237	1	Rp329	32,00
56238	1	Rp329	32,00
56239	1	Rp329	32,00
56240	1	Rp329	32,00
56241	1	Rp329	32,00
56242	1	Rp329	32,00
56243	1	Rp329	32,00
56244	1	Rp329	32,00
56245	1	Rp329	32,00
56246	1	Rp329	32,00
56247	1	Rp329	32,00
56248	1	Rp329	32,00
56249	1	Rp329	32,00
56250	1	Rp329	32,00
56251	1	Rp329	32,00
56252	1	Rp329	32,00
56253	1	Rp329	32,00
56254	1	Rp329	32,00
56255	1	Rp329	32,00
56256	1	Rp329	32,00
56257	1	Rp329	32,00
56258	1	Rp329	32,00
56259	1	Rp329	32,00
56260	1	Rp329	32,00
56261	1	Rp329	32,00
56262	1	Rp329	32,00
56263	1	Rp329	32,00
56264	1	Rp329	32,00
56265	1	Rp329	32,00
56266	1	Rp329	32,00
56267	1	Rp329	32,00
56268	1	Rp329	32,00
56269	1	Rp329	32,00
56270	1	Rp329	32,00
56271	1	Rp328	32,00
56272	1	Rp328	32,00
56273	1	Rp328	32,00
56274	1	Rp328	32,00
56275	1	Rp328	32,00
56276	1	Rp328	32,00
56277	1	Rp328	32,00
56278	1	Rp328	32,00
56279	1	Rp328	32,00
56280	1	Rp328	32,00
56281	1	Rp328	32,00
56282	1	Rp328	32,00
56283	1	Rp328	32,00
56284	1	Rp328	32,00
56285	1	Rp328	32,00
56286	1	Rp328	32,00
56287	1	Rp328	32,00
56288	1	Rp328	32,00
56289	1	Rp328	32,00
56290	1	Rp328	32,00
56291	1	Rp328	32,00
56292	1	Rp328	32,00
56293	1	Rp328	32,00
56294	1	Rp328	32,00
56295	1	Rp328	32,00
56296	1	Rp328	32,00
56297	1	Rp327	32,00
56298	1	Rp327	32,00
56299	1	Rp327	32,00
56300	1	Rp327	32,00
56301	1	Rp327	32,00
56302	1	Rp327	32,00
56303	1	Rp327	32,00
56304	1	Rp327	32,00
56305	1	Rp327	32,00
56306	1	Rp327	32,00
56307	1	Rp327	32,00
56308	1	Rp327	32,00
56309	1	Rp327	32,00
56310	1	Rp327	32,00
56311	1	Rp327	32,00
56312	1	Rp327	32,00
56313	1	Rp327	32,00
56314	1	Rp327	32,00
56315	1	Rp327	32,00
56316	1	Rp327	32,00
56317	1	Rp327	32,00
56318	1	Rp327	32,00
56319	1	Rp327	32,00
56320	1	Rp327	32,00
56321	1	Rp327	32,00
56322	1	Rp327	32,00
56323	1	Rp326	32,00
56324	1	Rp326	32,00
56325	1	Rp326	32,00
56326	1	Rp326	32,00
56327	1	Rp326	32,00
56328	1	Rp326	32,00
56329	1	Rp326	32,00
56330	1	Rp326	32,00
56331	1	Rp326	32,00
56332	1	Rp326	32,00
56333	1	Rp326	32,00
56334	1	Rp326	32,00
56335	1	Rp326	32,00
56336	1	Rp326	32,00
56337	1	Rp326	32,00
56338	1	Rp326	32,00
56339	1	Rp326	32,00
56340	1	Rp326	32,00
56341	1	Rp326	32,00
56342	1	Rp326	32,00
56343	1	Rp326	32,00
56344	1	Rp326	32,00
56345	1	Rp326	32,00
56346	1	Rp326	32,00
56347	1	Rp326	32,00
56348	1	Rp326	32,00
56349	1	Rp326	32,00
56350	1	Rp326	32,00
56351	1	Rp326	32,00
56352	1	Rp326	32,00
56353	1	Rp326	32,00
56354	1	Rp325	32,00
56355	1	Rp325	32,00
56356	1	Rp325	32,00
56357	1	Rp325	32,00
56358	1	Rp325	32,00
56359	1	Rp325	32,00
56360	1	Rp325	32,00
56361	1	Rp325	32,00
56362	1	Rp325	32,00
56363	1	Rp325	32,00
56364	1	Rp325	32,00
56365	1	Rp325	32,00
56366	1	Rp325	32,00
56367	1	Rp325	32,00
56368	1	Rp325	32,00
56369	1	Rp325	32,00
56370	1	Rp325	32,00
56371	1	Rp325	32,00
56372	1	Rp325	32,00
56373	1	Rp324	32,00
56374	1	Rp324	32,00
56375	1	Rp324	32,00
56376	1	Rp324	32,00
56377	1	Rp324	32,00
56378	1	Rp324	32,00
56379	1	Rp324	32,00
56380	1	Rp324	32,00
56381	1	Rp324	32,00
56382	1	Rp324	32,00
56383	1	Rp324	32,00
56384	1	Rp324	32,00
56385	1	Rp324	32,00
56386	1	Rp324	32,00
56387	1	Rp324	32,00
56388	1	Rp324	32,00
56389	1	Rp324	32,00
56390	1	Rp324	32,00
56391	1	Rp324	32,00
56392	1	Rp324	32,00
56393	1	Rp324	32,00
56394	1	Rp324	32,00
56395	1	Rp324	32,00
56396	1	Rp324	32,00
56397	1	Rp324	32,00
56398	1	Rp324	32,00
56399	1	Rp324	32,00
56400	1	Rp324	32,00
56401	1	Rp324	32,00
56402	1	Rp324	32,00
56403	1	Rp324	32,00
56404	1	Rp324	32,00
56405	1	Rp324	32,00
56406	1	Rp324	32,00
56407	1	Rp324	32,00
56408	1	Rp324	32,00
56409	1	Rp324	32,00
56410	1	Rp324	32,00
56411	1	Rp324	32,00
56412	1	Rp323	32,00
56413	1	Rp323	32,00
56414	1	Rp323	32,00
56415	1	Rp323	32,00
56416	1	Rp323	32,00
56417	1	Rp323	32,00
56418	1	Rp323	32,00
56419	1	Rp323	32,00
56420	1	Rp323	32,00
56421	1	Rp323	32,00
56422	1	Rp323	32,00
56423	1	Rp323	32,00
56424	1	Rp323	32,00
56425	1	Rp323	32,00
56426	1	Rp323	32,00
56427	1	Rp323	32,00
56428	1	Rp323	32,00
56429	1	Rp323	32,00
56430	1	Rp323	32,00
56431	1	Rp323	32,00
56432	1	Rp323	32,00
56433	1	Rp323	32,00
56434	1	Rp323	32,00
56435	1	Rp323	32,00
56436	1	Rp323	32,00
56437	1	Rp323	32,00
56438	1	Rp323	32,00
56439	1	Rp322	32,00
56440	1	Rp322	32,00
56441	1	Rp322	32,00
56442	1	Rp322	32,00
56443	1	Rp322	32,00
56444	1	Rp322	32,00
56445	1	Rp322	32,00
56446	1	Rp322	32,00
56447	1	Rp322	32,00
56448	1	Rp322	32,00
56449	1	Rp322	32,00
56450	1	Rp322	32,00
56451	1	Rp322	32,00
56452	1	Rp322	32,00
56453	1	Rp322	32,00
56454	1	Rp322	32,00
56455	1	Rp322	32,00
56456	1	Rp322	32,00
56457	1	Rp322	32,00
56458	1	Rp322	32,00
56459	1	Rp322	32,00
56460	1	Rp322	32,00
56461	1	Rp322	32,00
56462	1	Rp322	32,00
56463	1	Rp322	32,00
56464	1	Rp322	32,00
56465	1	Rp322	32,00
56466	1	Rp322	32,00
56467	1	Rp322	32,00
56468	1	Rp322	32,00
56469	1	Rp321	32,00
56470	1	Rp321	32,00
56471	1	Rp321	32,00
56472	1	Rp321	32,00
56473	1	Rp321	32,00
56474	1	Rp321	32,00
56475	1	Rp321	32,00
56476	1	Rp321	32,00
56477	1	Rp321	32,00
56478	1	Rp321	32,00
56479	1	Rp321	32,00
56480	1	Rp321	32,00
56481	1	Rp321	32,00
56482	1	Rp321	32,00
56483	1	Rp321	32,00
56484	1	Rp321	32,00
56485	1	Rp321	32,00
56486	1	Rp321	32,00
56487	1	Rp321	32,00
56488	1	Rp321	32,00
56489	1	Rp321	32,00
56490	1	Rp321	32,00
56491	1	Rp321	32,00
56492	1	Rp321	32,00
56493	1	Rp321	32,00
56494	1	Rp321	32,00
56495	1	Rp321	32,00
56496	1	Rp321	32,00
56497	1	Rp320	32,00
56498	1	Rp320	32,00
56499	1	Rp320	32,00
56500	1	Rp320	32,00
56501	1	Rp320	32,00
56502	1	Rp320	32,00
56503	1	Rp320	32,00
56504	1	Rp320	32,00
56505	1	Rp320	32,00
56506	1	Rp320	32,00
56507	1	Rp320	32,00
56508	1	Rp320	32,00
56509	1	Rp320	32,00
56510	1	Rp320	32,00
56511	1	Rp320	32,00
56512	1	Rp320	32,00
56513	1	Rp320	32,00
56514	1	Rp320	32,00
56515	1	Rp320	32,00
56516	1	Rp320	32,00
56517	1	Rp320	32,00
56518	1	Rp320	32,00
56519	1	Rp320	31,00
56520	1	Rp320	31,00
56521	1	Rp320	31,00
56522	1	Rp320	31,00
56523	1	Rp320	31,00
56524	1	Rp320	31,00
56525	1	Rp320	31,00
56526	1	Rp320	31,00
56527	1	Rp320	31,00
56528	1	Rp320	31,00
56529	1	Rp320	31,00
56530	1	Rp320	31,00
56531	1	Rp320	31,00
56532	1	Rp320	31,00
56533	1	Rp320	31,00
56534	1	Rp320	31,00
56535	1	Rp320	31,00
56536	1	Rp319	31,00
56537	1	Rp319	31,00
56538	1	Rp319	31,00
56539	1	Rp319	31,00
56540	1	Rp319	31,00
56541	1	Rp319	31,00
56542	1	Rp319	31,00
56543	1	Rp319	31,00
56544	1	Rp319	31,00
56545	1	Rp319	31,00
56546	1	Rp319	31,00
56547	1	Rp319	31,00
56548	1	Rp319	31,00
56549	1	Rp319	31,00
56550	1	Rp319	31,00
56551	1	Rp319	31,00
56552	1	Rp319	31,00
56553	1	Rp319	31,00
56554	1	Rp319	31,00
56555	1	Rp319	31,00
56556	1	Rp319	31,00
56557	1	Rp319	31,00
56558	1	Rp319	31,00
56559	1	Rp319	31,00
56560	1	Rp319	31,00
56561	1	Rp319	31,00
56562	1	Rp318	31,00
56563	1	Rp318	31,00
56564	1	Rp318	31,00
56565	1	Rp318	31,00
56566	1	Rp318	31,00
56567	1	Rp318	31,00
56568	1	Rp318	31,00
56569	1	Rp318	31,00
56570	1	Rp318	31,00
56571	1	Rp318	31,00
56572	1	Rp318	31,00
56573	1	Rp318	31,00
56574	1	Rp318	31,00
56575	1	Rp318	31,00
56576	1	Rp318	31,00
56577	1	Rp318	31,00
56578	1	Rp318	31,00
56579	1	Rp318	31,00
56580	1	Rp318	31,00
56581	1	Rp318	31,00
56582	1	Rp318	31,00
56583	1	Rp318	31,00
56584	1	Rp318	31,00
56585	1	Rp318	31,00
56586	1	Rp318	31,00
56587	1	Rp318	31,00
56588	1	Rp318	31,00
56589	1	Rp318	31,00
56590	1	Rp318	31,00
56591	1	Rp318	31,00
56592	1	Rp318	31,00
56593	1	Rp318	31,00
56594	1	Rp318	31,00
56595	1	Rp318	31,00
56596	1	Rp318	31,00
56597	1	Rp318	31,00
56598	1	Rp318	31,00
56599	1	Rp318	31,00
56600	1	Rp318	31,00
56601	1	Rp317	31,00
56602	1	Rp317	31,00
56603	1	Rp317	31,00
56604	1	Rp317	31,00
56605	1	Rp317	31,00
56606	1	Rp317	31,00
56607	1	Rp317	31,00
56608	1	Rp317	31,00
56609	1	Rp317	31,00
56610	1	Rp317	31,00
56611	1	Rp317	31,00
56612	1	Rp317	31,00
56613	1	Rp317	31,00
56614	1	Rp317	31,00
56615	1	Rp317	31,00
56616	1	Rp317	31,00
56617	1	Rp317	31,00
56618	1	Rp317	31,00
56619	1	Rp317	31,00
56620	1	Rp317	31,00
56621	1	Rp317	31,00
56622	1	Rp317	31,00
56623	1	Rp316	31,00
56624	1	Rp316	31,00
56625	1	Rp316	31,00
56626	1	Rp316	31,00
56627	1	Rp316	31,00
56628	1	Rp316	31,00
56629	1	Rp316	31,00
56630	1	Rp316	31,00
56631	1	Rp316	31,00
56632	1	Rp316	31,00
56633	1	Rp316	31,00
56634	1	Rp316	31,00
56635	1	Rp316	31,00
56636	1	Rp316	31,00
56637	1	Rp316	31,00
56638	1	Rp316	31,00
56639	1	Rp316	31,00
56640	1	Rp316	31,00
56641	1	Rp316	31,00
56642	1	Rp316	31,00
56643	1	Rp316	31,00
56644	1	Rp316	31,00
56645	1	Rp316	31,00
56646	1	Rp316	31,00
56647	1	Rp316	31,00
56648	1	Rp315	31,00
56649	1	Rp315	31,00
56650	1	Rp315	31,00
56651	1	Rp315	31,00
56652	1	Rp315	31,00
56653	1	Rp315	31,00
56654	1	Rp315	31,00
56655	1	Rp315	31,00
56656	1	Rp315	31,00
56657	1	Rp315	31,00
56658	1	Rp315	31,00
56659	1	Rp315	31,00
56660	1	Rp315	31,00
56661	1	Rp315	31,00
56662	1	Rp315	31,00
56663	1	Rp315	31,00
56664	1	Rp315	31,00
56665	1	Rp315	31,00
56666	1	Rp315	31,00
56667	1	Rp315	31,00
56668	1	Rp315	31,00
56669	1	Rp315	31,00
56670	1	Rp315	31,00
56671	1	Rp315	31,00
56672	1	Rp315	31,00
56673	1	Rp315	31,00
56674	1	Rp315	31,00
56675	1	Rp315	31,00
56676	1	Rp314	31,00
56677	1	Rp314	31,00
56678	1	Rp314	31,00
56679	1	Rp314	31,00
56680	1	Rp314	31,00
56681	1	Rp314	31,00
56682	1	Rp314	31,00
56683	1	Rp314	31,00
56684	1	Rp314	31,00
56685	1	Rp314	31,00
56686	1	Rp314	31,00
56687	1	Rp314	31,00
56688	1	Rp314	31,00
56689	1	Rp314	31,00
56690	1	Rp314	31,00
56691	1	Rp314	31,00
56692	1	Rp314	31,00
56693	1	Rp314	31,00
56694	1	Rp314	31,00
56695	1	Rp314	31,00
56696	1	Rp314	31,00
56697	1	Rp314	31,00
56698	1	Rp314	31,00
56699	1	Rp313	31,00
56700	1	Rp313	31,00
56701	1	Rp313	31,00
56702	1	Rp313	31,00
56703	1	Rp313	31,00
56704	1	Rp313	31,00
56705	1	Rp313	31,00
56706	1	Rp313	31,00
56707	1	Rp313	31,00
56708	1	Rp313	31,00
56709	1	Rp313	31,00
56710	1	Rp313	31,00
56711	1	Rp313	31,00
56712	1	Rp313	31,00
56713	1	Rp313	31,00
56714	1	Rp313	31,00
56715	1	Rp313	31,00
56716	1	Rp313	31,00
56717	1	Rp313	31,00
56718	1	Rp313	31,00
56719	1	Rp313	31,00
56720	1	Rp313	31,00
56721	1	Rp313	31,00
56722	1	Rp313	31,00
56723	1	Rp313	31,00
56724	1	Rp313	31,00
56725	1	Rp313	31,00
56726	1	Rp313	31,00
56727	1	Rp313	31,00
56728	1	Rp313	31,00
56729	1	Rp313	31,00
56730	1	Rp313	31,00
56731	1	Rp313	31,00
56732	1	Rp313	31,00
56733	1	Rp313	31,00
56734	1	Rp313	31,00
56735	1	Rp313	31,00
56736	1	Rp313	31,00
56737	1	Rp313	31,00
56738	1	Rp313	31,00
56739	1	Rp312	31,00
56740	1	Rp312	31,00
56741	1	Rp312	31,00
56742	1	Rp312	31,00
56743	1	Rp312	31,00
56744	1	Rp312	31,00
56745	1	Rp312	31,00
56746	1	Rp312	31,00
56747	1	Rp312	31,00
56748	1	Rp312	31,00
56749	1	Rp312	31,00
56750	1	Rp312	31,00
56751	1	Rp312	31,00
56752	1	Rp312	31,00
56753	1	Rp312	31,00
56754	1	Rp312	31,00
56755	1	Rp312	31,00
56756	1	Rp312	31,00
56757	1	Rp312	31,00
56758	1	Rp312	31,00
56759	1	Rp312	31,00
56760	1	Rp312	31,00
56761	1	Rp312	31,00
56762	1	Rp312	31,00
56763	1	Rp312	31,00
56764	1	Rp312	31,00
56765	1	Rp312	31,00
56766	1	Rp312	31,00
56767	1	Rp312	31,00
56768	1	Rp311	31,00
56769	1	Rp311	31,00
56770	1	Rp311	31,00
56771	1	Rp311	31,00
56772	1	Rp311	31,00
56773	1	Rp311	31,00
56774	1	Rp311	31,00
56775	1	Rp311	31,00
56776	1	Rp311	31,00
56777	1	Rp311	31,00
56778	1	Rp311	31,00
56779	1	Rp311	31,00
56780	1	Rp311	31,00
56781	1	Rp311	31,00
56782	1	Rp311	31,00
56783	1	Rp311	31,00
56784	1	Rp311	31,00
56785	1	Rp311	31,00
56786	1	Rp311	31,00
56787	1	Rp311	31,00
56788	1	Rp311	31,00
56789	1	Rp311	31,00
56790	1	Rp311	31,00
56791	1	Rp311	31,00
56792	1	Rp311	31,00
56793	1	Rp311	31,00
56794	1	Rp311	31,00
56795	1	Rp311	31,00
56796	1	Rp311	31,00
56797	1	Rp311	31,00
56798	1	Rp311	31,00
56799	1	Rp311	31,00
56800	1	Rp310	31,00
56801	1	Rp310	31,00
56802	1	Rp310	31,00
56803	1	Rp310	31,00
56804	1	Rp310	31,00
56805	1	Rp310	31,00
56806	1	Rp310	31,00
56807	1	Rp310	31,00
56808	1	Rp310	31,00
56809	1	Rp310	31,00
